nodeid,lat,long
91953,40.7617,-73.961
91954,40.7617,-73.9608
91955,40.7617,-73.9607
91956,40.7617,-73.9606
91957,40.7617,-73.9605
91958,40.7617,-73.9604
91959,40.7617,-73.9603
91960,40.7617,-73.96
91961,40.7617,-73.9591
91962,40.7617,-73.9579
91963,40.7617,-73.9578
91964,40.7617,-73.9576
91965,40.7617,-73.9502
91966,40.7617,-73.95
91967,40.7617,-73.9415
91968,40.7617,-73.9317
91969,40.7617,-73.9316
91970,40.7617,-73.9315
91971,40.7617,-73.9257
91972,40.7617,-73.9256
91973,40.7617,-73.9254
91974,40.7617,-73.9249
91975,40.7617,-73.9234
91976,40.7617,-73.918
91977,40.7617,-73.9022
91978,40.7617,-73.8704
91979,40.7617,-73.8038
91980,40.7617,-73.7606
91981,40.7618,-74.0017
91982,40.7618,-74.0011
91983,40.7618,-74.001
91984,40.7618,-74.0009
91985,40.7618,-74.0008
91986,40.7618,-74.0006
91987,40.7618,-74.0005
91988,40.7618,-74.0004
91989,40.7618,-74.0003
91990,40.7618,-74.0002
91991,40.7618,-73.9998
91992,40.7618,-73.9995
91993,40.7618,-73.9987
91994,40.7618,-73.9981
91995,40.7618,-73.9978
91996,40.7618,-73.9974
91997,40.7618,-73.9973
91998,40.7618,-73.9948
91999,40.7618,-73.9946
92000,40.7618,-73.9943
92001,40.7618,-73.994
92002,40.7618,-73.9939
92003,40.7618,-73.9938
92004,40.7618,-73.9937
92005,40.7618,-73.9932
92006,40.7618,-73.9929
92007,40.7618,-73.9928
92008,40.7618,-73.9909
92009,40.7618,-73.9907
92010,40.7618,-73.9906
92011,40.7618,-73.9905
92012,40.7618,-73.9904
92013,40.7618,-73.9903
92014,40.7618,-73.9902
92015,40.7618,-73.9901
92016,40.7618,-73.99
92017,40.7618,-73.9899
92018,40.7618,-73.9891
92019,40.7618,-73.9889
92020,40.7618,-73.9888
92021,40.7618,-73.9885
92022,40.7618,-73.9884
92023,40.7618,-73.9883
92024,40.7618,-73.988
92025,40.7618,-73.9877
92026,40.7618,-73.9875
92027,40.7618,-73.9874
92028,40.7618,-73.9869
92029,40.7618,-73.9868
92030,40.7618,-73.9867
92031,40.7618,-73.9866
92032,40.7618,-73.9865
92033,40.7618,-73.9864
92034,40.7618,-73.9863
92035,40.7618,-73.9862
92036,40.7618,-73.9861
92037,40.7618,-73.986
92038,40.7618,-73.9858
92039,40.7618,-73.9857
92040,40.7618,-73.9856
92041,40.7618,-73.9854
92042,40.7618,-73.9853
92043,40.7618,-73.9851
92044,40.7618,-73.9848
92045,40.7618,-73.9847
92046,40.7618,-73.9846
92047,40.7618,-73.9845
92048,40.7618,-73.9844
92049,40.7618,-73.9842
92050,40.7618,-73.9841
92051,40.7618,-73.984
92052,40.7618,-73.9839
92053,40.7618,-73.9837
92054,40.7618,-73.9836
92055,40.7618,-73.9835
92056,40.7618,-73.9834
92057,40.7618,-73.9832
92058,40.7618,-73.9831
92059,40.7618,-73.983
92060,40.7618,-73.9829
92061,40.7618,-73.9828
92062,40.7618,-73.9827
92063,40.7618,-73.9826
92064,40.7618,-73.9825
92065,40.7618,-73.9824
92066,40.7618,-73.9823
92067,40.7618,-73.9822
92068,40.7618,-73.9821
92069,40.7618,-73.982
92070,40.7618,-73.9819
92071,40.7618,-73.9817
92072,40.7618,-73.9816
92073,40.7618,-73.9814
92074,40.7618,-73.9812
92075,40.7618,-73.9808
92076,40.7618,-73.9806
92077,40.7618,-73.9804
92078,40.7618,-73.9803
92079,40.7618,-73.9801
92080,40.7618,-73.9797
92081,40.7618,-73.9796
92082,40.7618,-73.9795
92083,40.7618,-73.9794
92084,40.7618,-73.9793
92085,40.7618,-73.9792
92086,40.7618,-73.9791
92087,40.7618,-73.979
92088,40.7618,-73.9789
92089,40.7618,-73.9788
92090,40.7618,-73.9787
92091,40.7618,-73.9786
92092,40.7618,-73.9785
92093,40.7618,-73.9784
92094,40.7618,-73.9783
92095,40.7618,-73.9782
92096,40.7618,-73.9781
92097,40.7618,-73.978
92098,40.7618,-73.9779
92099,40.7618,-73.9778
92100,40.7618,-73.9777
92101,40.7618,-73.9774
92102,40.7618,-73.9773
92103,40.7618,-73.9772
92104,40.7618,-73.9771
92105,40.7618,-73.9769
92106,40.7618,-73.9766
92107,40.7618,-73.9758
92108,40.7618,-73.9757
92109,40.7618,-73.9754
92110,40.7618,-73.9753
92111,40.7618,-73.9752
92112,40.7618,-73.9751
92113,40.7618,-73.975
92114,40.7618,-73.9749
92115,40.7618,-73.9748
92116,40.7618,-73.9747
92117,40.7618,-73.9746
92118,40.7618,-73.9745
92119,40.7618,-73.9744
92120,40.7618,-73.9743
92121,40.7618,-73.9742
92122,40.7618,-73.974
92123,40.7618,-73.9738
92124,40.7618,-73.9733
92125,40.7618,-73.9732
92126,40.7618,-73.9731
92127,40.7618,-73.973
92128,40.7618,-73.9729
92129,40.7618,-73.9726
92130,40.7618,-73.9723
92131,40.7618,-73.9722
92132,40.7618,-73.9719
92133,40.7618,-73.9718
92134,40.7618,-73.9716
92135,40.7618,-73.9714
92136,40.7618,-73.9712
92137,40.7618,-73.971
92138,40.7618,-73.9709
92139,40.7618,-73.9708
92140,40.7618,-73.9707
92141,40.7618,-73.9706
92142,40.7618,-73.9705
92143,40.7618,-73.9704
92144,40.7618,-73.9703
92145,40.7618,-73.9702
92146,40.7618,-73.9701
92147,40.7618,-73.97
92148,40.7618,-73.9698
92149,40.7618,-73.9697
92150,40.7618,-73.9696
92151,40.7618,-73.9695
92152,40.7618,-73.9693
92153,40.7618,-73.9692
92154,40.7618,-73.969
92155,40.7618,-73.9689
92156,40.7618,-73.9688
92157,40.7618,-73.9687
92158,40.7618,-73.9686
92159,40.7618,-73.9685
92160,40.7618,-73.9684
92161,40.7618,-73.9683
92162,40.7618,-73.9682
92163,40.7618,-73.9681
92164,40.7618,-73.968
92165,40.7618,-73.9679
92166,40.7618,-73.9678
92167,40.7618,-73.9677
92168,40.7618,-73.9676
92169,40.7618,-73.9675
92170,40.7618,-73.9674
92171,40.7618,-73.9673
92172,40.7618,-73.9672
92173,40.7618,-73.9671
92174,40.7618,-73.9669
92175,40.7618,-73.9668
92176,40.7618,-73.9666
92177,40.7618,-73.9665
92178,40.7618,-73.9664
92179,40.7618,-73.9663
92180,40.7618,-73.9662
92181,40.7618,-73.9661
92182,40.7618,-73.966
92183,40.7618,-73.9659
92184,40.7618,-73.9658
92185,40.7618,-73.9656
92186,40.7618,-73.9655
92187,40.7618,-73.9654
92188,40.7618,-73.9653
92189,40.7618,-73.9652
92190,40.7618,-73.9651
92191,40.7618,-73.965
92192,40.7618,-73.9636
92193,40.7618,-73.9635
92194,40.7618,-73.9634
92195,40.7618,-73.9633
92196,40.7618,-73.9631
92197,40.7618,-73.963
92198,40.7618,-73.9629
92199,40.7618,-73.9614
92200,40.7618,-73.9613
92201,40.7618,-73.9612
92202,40.7618,-73.9611
92203,40.7618,-73.961
92204,40.7618,-73.9609
92205,40.7618,-73.9606
92206,40.7618,-73.9605
92207,40.7618,-73.9604
92208,40.7618,-73.9603
92209,40.7618,-73.9602
92210,40.7618,-73.9595
92211,40.7618,-73.9594
92212,40.7618,-73.9593
92213,40.7618,-73.9578
92214,40.7618,-73.9575
92215,40.7618,-73.9574
92216,40.7618,-73.9573
92217,40.7618,-73.9571
92218,40.7618,-73.957
92219,40.7618,-73.9501
92220,40.7618,-73.9497
92221,40.7618,-73.935
92222,40.7618,-73.9349
92223,40.7618,-73.9299
92224,40.7618,-73.9288
92225,40.7618,-73.9267
92226,40.7618,-73.9254
92227,40.7618,-73.9251
92228,40.7618,-73.925
92229,40.7618,-73.9181
92230,40.7618,-73.915
92231,40.7618,-73.7603
92232,40.7619,-74.0016
92233,40.7619,-74.0012
92234,40.7619,-74.0011
92235,40.7619,-74.001
92236,40.7619,-74.0009
92237,40.7619,-74.0008
92238,40.7619,-74.0007
92239,40.7619,-74.0006
92240,40.7619,-74.0005
92241,40.7619,-74.0003
92242,40.7619,-74.0
92243,40.7619,-73.9999
92244,40.7619,-73.9998
92245,40.7619,-73.9995
92246,40.7619,-73.9994
92247,40.7619,-73.9977
92248,40.7619,-73.9976
92249,40.7619,-73.9975
92250,40.7619,-73.9974
92251,40.7619,-73.9973
92252,40.7619,-73.9972
92253,40.7619,-73.9947
92254,40.7619,-73.9939
92255,40.7619,-73.9938
92256,40.7619,-73.9937
92257,40.7619,-73.9936
92258,40.7619,-73.9928
92259,40.7619,-73.9927
92260,40.7619,-73.9912
92261,40.7619,-73.991
92262,40.7619,-73.9908
92263,40.7619,-73.9903
92264,40.7619,-73.9902
92265,40.7619,-73.9901
92266,40.7619,-73.99
92267,40.7619,-73.989
92268,40.7619,-73.9889
92269,40.7619,-73.9888
92270,40.7619,-73.9887
92271,40.7619,-73.9886
92272,40.7619,-73.9884
92273,40.7619,-73.9875
92274,40.7619,-73.9873
92275,40.7619,-73.9872
92276,40.7619,-73.9871
92277,40.7619,-73.987
92278,40.7619,-73.9869
92279,40.7619,-73.9868
92280,40.7619,-73.9867
92281,40.7619,-73.9866
92282,40.7619,-73.9865
92283,40.7619,-73.9864
92284,40.7619,-73.9863
92285,40.7619,-73.9862
92286,40.7619,-73.9861
92287,40.7619,-73.986
92288,40.7619,-73.9859
92289,40.7619,-73.9858
92290,40.7619,-73.9857
92291,40.7619,-73.9856
92292,40.7619,-73.9855
92293,40.7619,-73.9854
92294,40.7619,-73.9853
92295,40.7619,-73.9851
92296,40.7619,-73.985
92297,40.7619,-73.9849
92298,40.7619,-73.9848
92299,40.7619,-73.9847
92300,40.7619,-73.9846
92301,40.7619,-73.9845
92302,40.7619,-73.9844
92303,40.7619,-73.9843
92304,40.7619,-73.9842
92305,40.7619,-73.984
92306,40.7619,-73.9839
92307,40.7619,-73.9838
92308,40.7619,-73.9837
92309,40.7619,-73.9836
92310,40.7619,-73.9835
92311,40.7619,-73.9834
92312,40.7619,-73.9833
92313,40.7619,-73.983
92314,40.7619,-73.9829
92315,40.7619,-73.9828
92316,40.7619,-73.9827
92317,40.7619,-73.9826
92318,40.7619,-73.9824
92319,40.7619,-73.9823
92320,40.7619,-73.9822
92321,40.7619,-73.9821
92322,40.7619,-73.982
92323,40.7619,-73.9819
92324,40.7619,-73.9817
92325,40.7619,-73.9816
92326,40.7619,-73.9815
92327,40.7619,-73.9814
92328,40.7619,-73.9813
92329,40.7619,-73.9812
92330,40.7619,-73.981
92331,40.7619,-73.9805
92332,40.7619,-73.9804
92333,40.7619,-73.9801
92334,40.7619,-73.9798
92335,40.7619,-73.9797
92336,40.7619,-73.9796
92337,40.7619,-73.9795
92338,40.7619,-73.9794
92339,40.7619,-73.9793
92340,40.7619,-73.9792
92341,40.7619,-73.9791
92342,40.7619,-73.979
92343,40.7619,-73.9789
92344,40.7619,-73.9788
92345,40.7619,-73.9787
92346,40.7619,-73.9786
92347,40.7619,-73.9785
92348,40.7619,-73.9784
92349,40.7619,-73.9783
92350,40.7619,-73.9782
92351,40.7619,-73.9781
92352,40.7619,-73.978
92353,40.7619,-73.9778
92354,40.7619,-73.9777
92355,40.7619,-73.9775
92356,40.7619,-73.9773
92357,40.7619,-73.9771
92358,40.7619,-73.9769
92359,40.7619,-73.9766
92360,40.7619,-73.9764
92361,40.7619,-73.976
92362,40.7619,-73.9756
92363,40.7619,-73.9755
92364,40.7619,-73.9753
92365,40.7619,-73.9752
92366,40.7619,-73.9751
92367,40.7619,-73.975
92368,40.7619,-73.9749
92369,40.7619,-73.9748
92370,40.7619,-73.9747
92371,40.7619,-73.9746
92372,40.7619,-73.9745
92373,40.7619,-73.9744
92374,40.7619,-73.9743
92375,40.7619,-73.9742
92376,40.7619,-73.9741
92377,40.7619,-73.974
92378,40.7619,-73.9734
92379,40.7619,-73.9733
92380,40.7619,-73.9731
92381,40.7619,-73.9729
92382,40.7619,-73.9728
92383,40.7619,-73.9727
92384,40.7619,-73.9726
92385,40.7619,-73.9725
92386,40.7619,-73.9724
92387,40.7619,-73.9723
92388,40.7619,-73.9722
92389,40.7619,-73.9721
92390,40.7619,-73.972
92391,40.7619,-73.9719
92392,40.7619,-73.9718
92393,40.7619,-73.9717
92394,40.7619,-73.9716
92395,40.7619,-73.9715
92396,40.7619,-73.9714
92397,40.7619,-73.9713
92398,40.7619,-73.9712
92399,40.7619,-73.9711
92400,40.7619,-73.971
92401,40.7619,-73.9709
92402,40.7619,-73.9708
92403,40.7619,-73.9707
92404,40.7619,-73.9706
92405,40.7619,-73.9705
92406,40.7619,-73.9704
92407,40.7619,-73.9703
92408,40.7619,-73.9702
92409,40.7619,-73.9699
92410,40.7619,-73.9697
92411,40.7619,-73.9696
92412,40.7619,-73.9695
92413,40.7619,-73.9694
92414,40.7619,-73.9691
92415,40.7619,-73.9689
92416,40.7619,-73.9687
92417,40.7619,-73.9686
92418,40.7619,-73.9685
92419,40.7619,-73.9684
92420,40.7619,-73.9683
92421,40.7619,-73.9682
92422,40.7619,-73.9681
92423,40.7619,-73.968
92424,40.7619,-73.9679
92425,40.7619,-73.9678
92426,40.7619,-73.9677
92427,40.7619,-73.9676
92428,40.7619,-73.9674
92429,40.7619,-73.9673
92430,40.7619,-73.9671
92431,40.7619,-73.967
92432,40.7619,-73.9667
92433,40.7619,-73.9666
92434,40.7619,-73.9665
92435,40.7619,-73.9664
92436,40.7619,-73.9663
92437,40.7619,-73.9662
92438,40.7619,-73.9661
92439,40.7619,-73.966
92440,40.7619,-73.9659
92441,40.7619,-73.9658
92442,40.7619,-73.9656
92443,40.7619,-73.9655
92444,40.7619,-73.9654
92445,40.7619,-73.9653
92446,40.7619,-73.965
92447,40.7619,-73.9636
92448,40.7619,-73.9635
92449,40.7619,-73.9634
92450,40.7619,-73.9633
92451,40.7619,-73.9632
92452,40.7619,-73.963
92453,40.7619,-73.9617
92454,40.7619,-73.9615
92455,40.7619,-73.9614
92456,40.7619,-73.9612
92457,40.7619,-73.9611
92458,40.7619,-73.9606
92459,40.7619,-73.9605
92460,40.7619,-73.9604
92461,40.7619,-73.9603
92462,40.7619,-73.9602
92463,40.7619,-73.9601
92464,40.7619,-73.9596
92465,40.7619,-73.9595
92466,40.7619,-73.9581
92467,40.7619,-73.958
92468,40.7619,-73.9579
92469,40.7619,-73.9578
92470,40.7619,-73.9577
92471,40.7619,-73.9575
92472,40.7619,-73.9574
92473,40.7619,-73.9573
92474,40.7619,-73.9496
92475,40.7619,-73.9266
92476,40.7619,-73.9255
92477,40.7619,-73.9254
92478,40.7619,-73.9253
92479,40.7619,-73.9252
92480,40.7619,-73.9251
92481,40.7619,-73.9243
92482,40.7619,-73.92
92483,40.7619,-73.9167
92484,40.7619,-73.9106
92485,40.7619,-73.8789
92486,40.7619,-73.8162
92487,40.762,-74.0018
92488,40.762,-74.0011
92489,40.762,-74.0009
92490,40.762,-74.0007
92491,40.762,-74.0006
92492,40.762,-74.0001
92493,40.762,-73.9992
92494,40.762,-73.9976
92495,40.762,-73.9975
92496,40.762,-73.9974
92497,40.762,-73.9973
92498,40.762,-73.9972
92499,40.762,-73.9971
92500,40.762,-73.997
92501,40.762,-73.9969
92502,40.762,-73.9968
92503,40.762,-73.9955
92504,40.762,-73.9951
92505,40.762,-73.995
92506,40.762,-73.9939
92507,40.762,-73.9938
92508,40.762,-73.9937
92509,40.762,-73.9936
92510,40.762,-73.9934
92511,40.762,-73.9932
92512,40.762,-73.9931
92513,40.762,-73.993
92514,40.762,-73.9912
92515,40.762,-73.9911
92516,40.762,-73.9908
92517,40.762,-73.99
92518,40.762,-73.9899
92519,40.762,-73.9898
92520,40.762,-73.9892
92521,40.762,-73.9889
92522,40.762,-73.9887
92523,40.762,-73.988
92524,40.762,-73.9875
92525,40.762,-73.9872
92526,40.762,-73.9871
92527,40.762,-73.9867
92528,40.762,-73.9866
92529,40.762,-73.9865
92530,40.762,-73.9864
92531,40.762,-73.9863
92532,40.762,-73.9862
92533,40.762,-73.9861
92534,40.762,-73.986
92535,40.762,-73.9859
92536,40.762,-73.9857
92537,40.762,-73.9856
92538,40.762,-73.9855
92539,40.762,-73.9854
92540,40.762,-73.9853
92541,40.762,-73.9852
92542,40.762,-73.9851
92543,40.762,-73.985
92544,40.762,-73.9849
92545,40.762,-73.9848
92546,40.762,-73.9846
92547,40.762,-73.9844
92548,40.762,-73.9843
92549,40.762,-73.9842
92550,40.762,-73.984
92551,40.762,-73.9839
92552,40.762,-73.9838
92553,40.762,-73.9837
92554,40.762,-73.9834
92555,40.762,-73.9833
92556,40.762,-73.9832
92557,40.762,-73.983
92558,40.762,-73.9829
92559,40.762,-73.9828
92560,40.762,-73.9827
92561,40.762,-73.9826
92562,40.762,-73.9825
92563,40.762,-73.9824
92564,40.762,-73.9822
92565,40.762,-73.9821
92566,40.762,-73.982
92567,40.762,-73.9819
92568,40.762,-73.9818
92569,40.762,-73.9816
92570,40.762,-73.9815
92571,40.762,-73.9814
92572,40.762,-73.9813
92573,40.762,-73.9812
92574,40.762,-73.981
92575,40.762,-73.9809
92576,40.762,-73.9807
92577,40.762,-73.9806
92578,40.762,-73.9805
92579,40.762,-73.9803
92580,40.762,-73.9802
92581,40.762,-73.98
92582,40.762,-73.9798
92583,40.762,-73.9797
92584,40.762,-73.9795
92585,40.762,-73.9794
92586,40.762,-73.9793
92587,40.762,-73.9792
92588,40.762,-73.9791
92589,40.762,-73.979
92590,40.762,-73.9789
92591,40.762,-73.9788
92592,40.762,-73.9787
92593,40.762,-73.9786
92594,40.762,-73.9785
92595,40.762,-73.9784
92596,40.762,-73.9783
92597,40.762,-73.9782
92598,40.762,-73.9781
92599,40.762,-73.978
92600,40.762,-73.9779
92601,40.762,-73.9775
92602,40.762,-73.9774
92603,40.762,-73.9773
92604,40.762,-73.9771
92605,40.762,-73.9762
92606,40.762,-73.9759
92607,40.762,-73.9755
92608,40.762,-73.9754
92609,40.762,-73.9753
92610,40.762,-73.9752
92611,40.762,-73.975
92612,40.762,-73.9749
92613,40.762,-73.9748
92614,40.762,-73.9747
92615,40.762,-73.9746
92616,40.762,-73.9745
92617,40.762,-73.9744
92618,40.762,-73.9743
92619,40.762,-73.9741
92620,40.762,-73.9739
92621,40.762,-73.9738
92622,40.762,-73.9737
92623,40.762,-73.9735
92624,40.762,-73.9733
92625,40.762,-73.9732
92626,40.762,-73.9731
92627,40.762,-73.9729
92628,40.762,-73.9726
92629,40.762,-73.9725
92630,40.762,-73.9724
92631,40.762,-73.9723
92632,40.762,-73.9722
92633,40.762,-73.9721
92634,40.762,-73.972
92635,40.762,-73.9719
92636,40.762,-73.9718
92637,40.762,-73.9717
92638,40.762,-73.9716
92639,40.762,-73.9715
92640,40.762,-73.9714
92641,40.762,-73.9713
92642,40.762,-73.9712
92643,40.762,-73.9711
92644,40.762,-73.9709
92645,40.762,-73.9707
92646,40.762,-73.9706
92647,40.762,-73.9705
92648,40.762,-73.9704
92649,40.762,-73.9703
92650,40.762,-73.9701
92651,40.762,-73.9698
92652,40.762,-73.9694
92653,40.762,-73.9691
92654,40.762,-73.969
92655,40.762,-73.9689
92656,40.762,-73.9688
92657,40.762,-73.9687
92658,40.762,-73.9686
92659,40.762,-73.9685
92660,40.762,-73.9684
92661,40.762,-73.9683
92662,40.762,-73.9682
92663,40.762,-73.9681
92664,40.762,-73.968
92665,40.762,-73.9679
92666,40.762,-73.9678
92667,40.762,-73.9676
92668,40.762,-73.9675
92669,40.762,-73.9674
92670,40.762,-73.9673
92671,40.762,-73.9671
92672,40.762,-73.9668
92673,40.762,-73.9665
92674,40.762,-73.9664
92675,40.762,-73.9663
92676,40.762,-73.9662
92677,40.762,-73.9661
92678,40.762,-73.966
92679,40.762,-73.9659
92680,40.762,-73.9658
92681,40.762,-73.9657
92682,40.762,-73.9656
92683,40.762,-73.9655
92684,40.762,-73.9637
92685,40.762,-73.9636
92686,40.762,-73.9635
92687,40.762,-73.9634
92688,40.762,-73.9633
92689,40.762,-73.9632
92690,40.762,-73.9631
92691,40.762,-73.9617
92692,40.762,-73.9615
92693,40.762,-73.9606
92694,40.762,-73.9604
92695,40.762,-73.9603
92696,40.762,-73.9602
92697,40.762,-73.9601
92698,40.762,-73.9599
92699,40.762,-73.9598
92700,40.762,-73.9597
92701,40.762,-73.9595
92702,40.762,-73.958
92703,40.762,-73.9579
92704,40.762,-73.9576
92705,40.762,-73.9575
92706,40.762,-73.9573
92707,40.762,-73.9496
92708,40.762,-73.9426
92709,40.762,-73.9424
92710,40.762,-73.9298
92711,40.762,-73.9257
92712,40.762,-73.9256
92713,40.762,-73.9254
92714,40.762,-73.9253
92715,40.762,-73.9252
92716,40.762,-73.9231
92717,40.762,-73.9209
92718,40.762,-73.9165
92719,40.762,-73.9132
92720,40.762,-73.912
92721,40.762,-73.911
92722,40.762,-73.9066
92723,40.762,-73.8295
92724,40.7621,-74.0009
92725,40.7621,-74.0008
92726,40.7621,-74.0006
92727,40.7621,-73.9992
92728,40.7621,-73.999
92729,40.7621,-73.9977
92730,40.7621,-73.9975
92731,40.7621,-73.9974
92732,40.7621,-73.9973
92733,40.7621,-73.9972
92734,40.7621,-73.9971
92735,40.7621,-73.996
92736,40.7621,-73.9956
92737,40.7621,-73.9955
92738,40.7621,-73.9954
92739,40.7621,-73.9953
92740,40.7621,-73.9938
92741,40.7621,-73.9937
92742,40.7621,-73.9936
92743,40.7621,-73.9935
92744,40.7621,-73.9934
92745,40.7621,-73.9915
92746,40.7621,-73.9901
92747,40.7621,-73.99
92748,40.7621,-73.9899
92749,40.7621,-73.9898
92750,40.7621,-73.9897
92751,40.7621,-73.9896
92752,40.7621,-73.9892
92753,40.7621,-73.9888
92754,40.7621,-73.9881
92755,40.7621,-73.9877
92756,40.7621,-73.9876
92757,40.7621,-73.9874
92758,40.7621,-73.9873
92759,40.7621,-73.9871
92760,40.7621,-73.987
92761,40.7621,-73.9868
92762,40.7621,-73.9866
92763,40.7621,-73.9865
92764,40.7621,-73.9864
92765,40.7621,-73.9863
92766,40.7621,-73.9862
92767,40.7621,-73.9861
92768,40.7621,-73.986
92769,40.7621,-73.9859
92770,40.7621,-73.9858
92771,40.7621,-73.9857
92772,40.7621,-73.9856
92773,40.7621,-73.9855
92774,40.7621,-73.9854
92775,40.7621,-73.9852
92776,40.7621,-73.985
92777,40.7621,-73.9849
92778,40.7621,-73.9848
92779,40.7621,-73.9847
92780,40.7621,-73.9845
92781,40.7621,-73.9844
92782,40.7621,-73.9843
92783,40.7621,-73.9842
92784,40.7621,-73.984
92785,40.7621,-73.9838
92786,40.7621,-73.9836
92787,40.7621,-73.9835
92788,40.7621,-73.9834
92789,40.7621,-73.9833
92790,40.7621,-73.9832
92791,40.7621,-73.9831
92792,40.7621,-73.983
92793,40.7621,-73.9829
92794,40.7621,-73.9827
92795,40.7621,-73.9826
92796,40.7621,-73.9825
92797,40.7621,-73.9824
92798,40.7621,-73.9823
92799,40.7621,-73.9821
92800,40.7621,-73.982
92801,40.7621,-73.9819
92802,40.7621,-73.9817
92803,40.7621,-73.9816
92804,40.7621,-73.9815
92805,40.7621,-73.9812
92806,40.7621,-73.9809
92807,40.7621,-73.9808
92808,40.7621,-73.9806
92809,40.7621,-73.9804
92810,40.7621,-73.98
92811,40.7621,-73.9798
92812,40.7621,-73.9796
92813,40.7621,-73.9795
92814,40.7621,-73.9794
92815,40.7621,-73.9793
92816,40.7621,-73.9792
92817,40.7621,-73.9791
92818,40.7621,-73.979
92819,40.7621,-73.9789
92820,40.7621,-73.9788
92821,40.7621,-73.9787
92822,40.7621,-73.9786
92823,40.7621,-73.9785
92824,40.7621,-73.9784
92825,40.7621,-73.9783
92826,40.7621,-73.9782
92827,40.7621,-73.9781
92828,40.7621,-73.978
92829,40.7621,-73.9779
92830,40.7621,-73.9778
92831,40.7621,-73.9777
92832,40.7621,-73.9776
92833,40.7621,-73.9775
92834,40.7621,-73.9774
92835,40.7621,-73.9768
92836,40.7621,-73.9767
92837,40.7621,-73.9762
92838,40.7621,-73.9761
92839,40.7621,-73.9758
92840,40.7621,-73.9757
92841,40.7621,-73.9753
